"move from postgres to mongo"	0
"switch to cassandra from mariadb"	0
"move from postgres to redshift"	0
"switch from mariadb to mysql"	124
"moved from dynamodb to mongo"	0
"move from bigtable to mongo"	0
"move from mysql to dynamodb"	0
"move to bigtable from mongo"	0
"switched from bigtable to cassandra"	0
"switch from mongo to bigtable"	0
"move from redshift to mariadb"	0
"switch from mysql to dynamodb"	0
"switch to dynamodb from mysql"	0
"moved from postgres to dynamodb"	4
"moved from redshift to mariadb"	0
"moved from dynamodb to postgres"	0
"switch from cassandra to mariadb"	0
"switch from mysql to cassandra"	354
"moved to redshift from cassandra"	0
"switch from postgres to mysql"	397
"moved from bigtable to dynamodb"	0
"switched from mysql to bigtable"	0
"switch from mariadb to bigtable"	0
"move from postgres to mariadb"	0
"move to mongo from redshift"	0
"moved from cassandra to mongo"	0
"switched from cassandra to mongo"	0
"switched from mariadb to mongo"	0
"switch to mysql from cassandra"	0
"move from dynamodb to redshift"	0
"move to dynamodb from redshift"	0
"move from mongo to cassandra"	0
"switch from bigtable to cassandra"	0
"switch from bigtable to postgres"	0
"move from cassandra to dynamodb"	0
"moved to mysql from cassandra"	0
"switched from dynamodb to redshift"	0
"switch from mysql to bigtable"	0
"moved to postgres from mongo"	1
"move to mongo from mariadb"	0
"switched to mariadb from bigtable"	0
"moved to bigtable from dynamodb"	0
"switched from mariadb to postgres"	2
"moved to redshift from bigtable"	0
"moved from postgres to mysql"	6
"switched to redshift from dynamodb"	0
"switch to mongo from dynamodb"	0
"move to postgres from mariadb"	0
"moved to redshift from postgres"	0
"move from redshift to mysql"	0
"move to cassandra from redshift"	0
"switched from bigtable to postgres"	0
"switch to redshift from bigtable"	0
"switched from redshift to mongo"	0
"switched from redshift to mariadb"	0
"move from cassandra to mariadb"	0
"switched to mariadb from dynamodb"	0
"switched from mongo to mariadb"	0
"moved to dynamodb from mysql"	0
"moved to mysql from dynamodb"	0
"moved from cassandra to redshift"	0
"switch to mysql from mongo"	3
"moved from redshift to dynamodb"	0
"switch to cassandra from dynamodb"	0
"move to mariadb from bigtable"	0
"switched to redshift from mariadb"	0
"switch to redshift from dynamodb"	0
"moved to dynamodb from mariadb"	0
"move from mariadb to bigtable"	0
"switch to postgres from dynamodb"	0
"move to redshift from cassandra"	0
"switch to cassandra from postgres"	0
"move to cassandra from dynamodb"	0
"move from mariadb to dynamodb"	0
"switch to mariadb from bigtable"	0
"switch from mongo to cassandra"	1
"switch to redshift from mysql"	0
"switched to mysql from mongo"	0
"moved from dynamodb to mariadb"	0
"moved to bigtable from redshift"	0
"switch from mariadb to cassandra"	0
"move from mariadb to postgres"	1
"moved to mariadb from postgres"	0
"moved to mongo from cassandra"	0
"switch to bigtable from cassandra"	0
"switched to mongo from mariadb"	0
"switched to dynamodb from mongo"	0
"switch from dynamodb to mariadb"	0
"moved to mysql from postgres"	0
"move to mariadb from mysql"	6
"switched to cassandra from postgres"	0
"move to redshift from mongo"	0
"switched from redshift to bigtable"	0
"moved to redshift from mariadb"	0
"moved from redshift to mysql"	0
"move to mariadb from dynamodb"	0
"moved from mariadb to postgres"	0
"switched to postgres from mariadb"	0
"switched to mysql from redshift"	0
"switched from mysql to mongo"	1
"switch from mongo to dynamodb"	0
"switched to bigtable from redshift"	0
"move from cassandra to postgres"	2
"switched from dynamodb to postgres"	0
"switched from bigtable to mongo"	0
"switch from mongo to postgres"	7
"move from dynamodb to mysql"	0
"move to mysql from mongo"	0
"move from mariadb to cassandra"	1
"move to mariadb from mongo"	0
"move to bigtable from postgres"	0
"switched from cassandra to mysql"	0
"switch to postgres from mysql"	9
"switch to dynamodb from mariadb"	0
"switch from bigtable to mongo"	0
"switched to mongo from cassandra"	0
"switched to postgres from cassandra"	0
"move to mongo from dynamodb"	0
"switched from redshift to postgres"	0
"moved from dynamodb to mysql"	0
"move from mongo to bigtable"	0
"switched from dynamodb to cassandra"	0
"switched to mariadb from postgres"	0
"switched from postgres to dynamodb"	0
"moved from cassandra to mariadb"	0
"switch to mongo from mysql"	1
"switch from postgres to mariadb"	1
"move from mysql to mariadb"	994
"move from redshift to dynamodb"	0
"move from postgres to dynamodb"	1
"switched from mariadb to dynamodb"	0
"switch from mongodb to mysql"	494
"moved to postgres from redshift"	0
"moved from mariadb to redshift"	0
"move to redshift from dynamodb"	0
"move from mysql to mongodb"	1920
"move to dynamodb from bigtable"	0
"switched from redshift to mysql"	0
"switch to mysql from redshift"	0
"move from mariadb to mysql"	2
"switched to mariadb from cassandra"	0
"move from mongodb to bigtable"	0
"switched from mariadb to cassandra"	0
"moved to mongodb from mariadb"	0
"moved from bigtable to postgres"	0
"move to mysql from postgres"	2
"moved from mongodb to mysql"	6
"move from mongodb to dynamodb"	2
"move to postgres from redshift"	0
"switched to bigtable from mysql"	0
"move from mongodb to cassandra"	5
"switched from dynamodb to bigtable"	0
"switched from cassandra to mongodb"	0
"switch to mongodb from cassandra"	0
"moved from postgres to mariadb"	0
"moved from mongodb to dynamodb"	0
"moved to redshift from mongodb"	0
"switch to mongodb from dynamodb"	0
"switch from redshift to postgres"	0
"switch from mongodb to postgres"	226
"move to mongodb from postgres"	0
"move from postgres to cassandra"	1
"moved from mariadb to bigtable"	0
"moved to mariadb from bigtable"	0
"move from cassandra to redshift"	0
"switched from postgres to redshift"	0
"switched from bigtable to mariadb"	0
"move to postgres from mongodb"	0
"switch from mysql to mongodb"	1150
"moved from postgres to cassandra"	0
"switched from mongodb to cassandra"	3
"switched to postgres from mongodb"	0
"moved from mongodb to postgres"	0
"move from redshift to cassandra"	0
"moved to redshift from mysql"	0
"switch from mariadb to redshift"	0
"moved to mysql from mongodb"	1
"moved to mongodb from postgres"	0
"switch from cassandra to redshift"	0
"switch to postgres from redshift"	0
"move to bigtable from mariadb"	0
"moved to mysql from mariadb"	0
"moved from dynamodb to mongodb"	0
"move from mysql to redshift"	0
"switch to bigtable from mariadb"	0
"move to mariadb from cassandra"	0
"switched to postgres from bigtable"	0
"switch from mysql to mariadb"	787
"switched from mariadb to redshift"	0
"moved from bigtable to redshift"	0
"switched from redshift to mongodb"	0
"move to bigtable from mongodb"	0
"moved from mysql to postgres"	655
"switch from cassandra to dynamodb"	0
"moved to postgres from dynamodb"	0
"switched from cassandra to postgres"	0
"switch from cassandra to mongodb"	3
"switch from mongodb to redshift"	0
"switch to mariadb from postgres"	0
"switch from mongodb to dynamodb"	2
"move to bigtable from mysql"	0
"moved from bigtable to mongodb"	0
"switched to mariadb from mysql"	212
"switch to mariadb from cassandra"	0
"move from mariadb to redshift"	0
"switched from mysql to redshift"	1
"switch to dynamodb from bigtable"	0
"switch from postgres to bigtable"	0
"moved to mariadb from mongodb"	0
"move from mongodb to redshift"	0
"switch from mongodb to cassandra"	435
"move from dynamodb to bigtable"	0
"move to redshift from mariadb"	0
"move from mysql to cassandra"	1520
"moved to bigtable from cassandra"	0
"switch from cassandra to bigtable"	0
"moved from redshift to mongodb"	0
"moved to cassandra from bigtable"	0
"moved from dynamodb to cassandra"	0
"switched from mongodb to redshift"	0
"moved to dynamodb from mongodb"	0
"switched to mysql from mongodb"	0
"switch from mysql to postgres"	1120
"switch from mongodb to mariadb"	0
"switch from mariadb to dynamodb"	0
"moved to cassandra from redshift"	0
"moved to mongodb from redshift"	0
"switched from postgres to bigtable"	0
"switched from mongodb to mariadb"	0
"switch from bigtable to mysql"	0
"switch to postgres from cassandra"	0
"switch to bigtable from redshift"	0
"move to bigtable from dynamodb"	0
"switch to cassandra from mysql"	2
"moved from mongodb to bigtable"	0
"switched to mongodb from mariadb"	0
"switch to mysql from mariadb"	0
"switched to mariadb from mongodb"	0
"switch to redshift from cassandra"	0
"move to bigtable from redshift"	0
"switched to mongodb from redshift"	0
"switched to mysql from postgres"	3
"switched to mysql from bigtable"	0
"switch to mongodb from postgres"	0
"switched to cassandra from mongodb"	0
"switched from bigtable to dynamodb"	0
"moved to bigtable from mariadb"	0
"switch from redshift to cassandra"	0
"move from redshift to bigtable"	0
"moved from mysql to bigtable"	0
"switch from cassandra to mysql"	0
"switched to mongodb from postgres"	0
"switch from mongodb to bigtable"	0
"move from cassandra to mongodb"	0
"switch from dynamodb to cassandra"	1
"switched from cassandra to dynamodb"	0
"switch from redshift to dynamodb"	0
"move to mongodb from bigtable"	0
"switched from redshift to dynamodb"	0
"switched from dynamodb to mariadb"	0
"switched to mysql from mariadb"	0
"move to dynamodb from postgres"	0
"switch from dynamodb to postgres"	0
"switched to mongodb from bigtable"	0
"switch to mongodb from mysql"	4
"switched from redshift to cassandra"	0
"moved from postgres to bigtable"	0
"move to mongodb from mariadb"	0
"switch to postgres from mariadb"	0
"switched from dynamodb to mongodb"	0
"moved to cassandra from mariadb"	0
"moved to mongodb from mysql"	0
"switched from postgres to cassandra"	0
"switch to bigtable from mongodb"	0
"switched to dynamodb from mariadb"	0
"switch from mariadb to mongodb"	0
"switch to mysql from postgres"	1
"switch from redshift to mysql"	0
"move from bigtable to redshift"	0
"switch to postgres from mongodb"	0
"move from postgres to mysql"	952
"move from bigtable to cassandra"	0
"move to postgres from cassandra"	0
"switched from dynamodb to mysql"	0
"move to mysql from bigtable"	0
"switched from mongodb to dynamodb"	0
"switched to bigtable from mongodb"	0
"moved from mongodb to cassandra"	4
"moved to dynamodb from cassandra"	0
"switched to bigtable from postgres"	0
"moved from postgres to mongodb"	3
"move from mongodb to postgres"	2
"switch from mysql to redshift"	0
"moved to bigtable from mysql"	0
"move from postgres to mongodb"	0
"moved from mysql to mongodb"	646
"switched to dynamodb from mongodb"	0
"moved from mariadb to mongodb"	0
"moved from mongodb to mariadb"	0
"switch to cassandra from mongodb"	0
"switched to bigtable from mariadb"	0
"moved to cassandra from dynamodb"	0
"moved to cassandra from postgres"	0
"switched from cassandra to bigtable"	0
"moved to postgres from bigtable"	0
"moved from cassandra to mysql"	0
"moved from cassandra to mongodb"	0
"switch from cassandra to postgres"	0
"move to redshift from mongodb"	0
"move to dynamodb from mysql"	0
"switch from postgres to redshift"	0
"moved to postgres from mariadb"	0
"switch to dynamodb from mongodb"	0
"move from dynamodb to mongodb"	1
"switch to mariadb from mongodb"	0
"switch from dynamodb to bigtable"	0
"move to redshift from mysql"	1
"moved from dynamodb to bigtable"	0
"switched to cassandra from mysql"	4
"move to cassandra from mariadb"	0
"moved from bigtable to mysql"	0
"switched to mysql from dynamodb"	0
"moved from mongodb to redshift"	0
"switch to mongodb from bigtable"	0
"switch to redshift from mongodb"	0
"move from mysql to bigtable"	0
"move from bigtable to mariadb"	0
"switched from mysql to cassandra"	484
"switch from dynamodb to mysql"	0
"switched from postgres to mongodb"	145
"move to cassandra from mongodb"	0
"move from mongodb to mysql"	342
"switch from dynamodb to mongodb"	2
"switched to redshift from postgres"	0
"switched from cassandra to mariadb"	0
"switched from mariadb to bigtable"	0
"moved to mysql from bigtable"	0
"switch to dynamodb from redshift"	0
"switch to dynamodb from postgres"	0
"switch from redshift to mongodb"	0
"move to dynamodb from mariadb"	0
"moved to bigtable from mongodb"	0
"switched to redshift from mongodb"	0
"move to mariadb from mongodb"	0
"switch to mysql from mongodb"	0
"move from mongodb to mariadb"	0
"switched to bigtable from dynamodb"	0
"moved to mongodb from bigtable"	0
"switched from mysql to mariadb"	1120
"moved from mariadb to cassandra"	0
"moved to mongodb from cassandra"	0
"switch to mongodb from mariadb"	0
"moved to dynamodb from bigtable"	0
"switched to mongodb from dynamodb"	0
"switch to mysql from bigtable"	0
"move from mariadb to mongodb"	0
"move from cassandra to mysql"	0
"switched to redshift from mysql"	0
"move to dynamodb from mongodb"	0
"moved to bigtable from postgres"	0
"moved from cassandra to dynamodb"	0
"switch to mongodb from redshift"	0
"moved to mongodb from dynamodb"	0
"switched from bigtable to mongodb"	0
"move from postgres to bigtable"	0
"move from dynamodb to postgres"	0
"move to mysql from mariadb"	0
"switch from mariadb to postgres"	25
"moved to cassandra from mongodb"	0
"switched to mysql from cassandra"	0
"switched to postgres from redshift"	0
"switch from bigtable to mongodb"	0
"switched to cassandra from bigtable"	0
"moved from mysql to cassandra"	191
"moved from cassandra to bigtable"	0
"move from bigtable to mysql"	0
"switch to mariadb from redshift"	0
"switch from postgres to mongodb"	1
"move to mariadb from postgres"	0
"move to mongodb from dynamodb"	0
"switched from mongodb to postgres"	350
"switched from mariadb to mongodb"	0
"move to mongodb from cassandra"	0
"move to mongodb from redshift"	0
"switched from mysql to mongodb"	498
"switched to mongodb from mysql"	0
"switch from redshift to bigtable"	0
"moved from mysql to dynamodb"	529
"switch to cassandra from bigtable"	0
"move to postgres from dynamodb"	0
"move to mysql from mongodb"	0
"switched to postgres from dynamodb"	0
"moved to postgres from mongodb"	0
"moved from postgres to redshift"	1
"moved from mysql to redshift"	2
"move from dynamodb to cassandra"	0
"move from bigtable to mongodb"	0
"switched to dynamodb from redshift"	0
"switch to dynamodb from cassandra"	0
"switched from mongodb to mysql"	7
"switch to mariadb from mysql"	547
"moved to mariadb from dynamodb"	0
"moved from bigtable to mariadb"	0
"switched to dynamodb from mysql"	0
"switched from mongodb to bigtable"	0
"moved to dynamodb from redshift"	0
"move to mysql from redshift"	0
"move to mysql from cassandra"	0
"switch from dynamodb to redshift"	0
"switch to cassandra from redshift"	0
"move from redshift to mongodb"	0
"move to mongodb from mysql"	2
"switched to mongodb from cassandra"	0
"move to redshift from postgres"	0
"switch from postgres to dynamodb"	0
"moved to way2ride from cabify"	0
"moved from gett to flywheel"	0
"switched to way2ride from didi dache"	0
"switch to juno from sidecar"	0
"switch from sidecar to easy taxi"	0
"moved from lyft to juno"	0
"switched to juno from uber"	2
"moved from cabify to lecab"	0
"moved to careem from easy taxi"	0
"move from sidecar to gett"	0
"switched from summon to lyft"	0
"switch to gett from way2ride"	0
"moved to juno from arro"	0
"moved to bridj from hailo"	0
"switch to ola from juno"	0
"switch to ola from curb"	0
"switch from uber to grab"	0
"moved to lyft from flywheel"	0
"moved to way2ride from summon"	0
"switched from gett to cabify"	0
"moved to didi dache from hailo"	0
"move to gett from ola"	0
"moved to summon from didi dache"	0
"moved to curb from via"	0
"moved to via from careem"	0
"switched from curb to via"	0
"move from flywheel to gett"	0
"moved from uber to way2ride"	0
"moved to cabify from juno"	0
"switch from way2ride to curb"	0
"switch to lecab from cabify"	0
"switch to flywheel from lecab"	0
"moved to careem from via"	0
"switch to careem from lyft"	0
"moved to gett from via"	0
"switch from ola to hailo"	0
"moved to bridj from way2ride"	0
"switched from hailo to summon"	0
"move to lecab from summon"	0
"switched to lyft from ola"	0
"switched to careem from hailo"	0
"move from grab to way2ride"	0
"switch to flywheel from careem"	0
"switch to easy taxi from gett"	0
"move to arro from curb"	0
"switched from way2ride to hailo"	0
"switch from easy taxi to curb"	0
"moved from arro to careem"	0
"move to grab from bridj"	0
"switched from via to grab"	0
"switched from lyft to lecab"	0
"switched from hailo to didi dache"	0
"switched from careem to juno"	0
"move to arro from sidecar"	0
"switched from hailo to ola"	0
"move to lecab from via"	0
"switch to didi dache from curb"	0
"move to cabify from lecab"	0
"moved from lyft to careem"	0
"switch to ola from uber"	4
"moved to lyft from via"	0
"switch from careem to flywheel"	0
"move to easy taxi from sidecar"	0
"switched from cabify to bridj"	0
"move from arro to uber"	0
"moved to cabify from didi dache"	0
"moved to sidecar from lyft"	0
"switched from uber to bridj"	0
"moved from uber to summon"	0
"switch to curb from flywheel"	0
"switch to cabify from lyft"	0
"move from arro to flywheel"	0
"moved to easy taxi from bridj"	0
"moved to hailo from summon"	0
"move to easy taxi from grab"	0
"switched to uber from bridj"	0
"move from didi dache to flywheel"	0
"switched from hailo to way2ride"	0
"switch to way2ride from lyft"	0
"move from arro to careem"	0
"switch to flywheel from curb"	0
"move to sidecar from via"	0
"switch to careem from juno"	0
"switch from way2ride to grab"	0
"switched from bridj to gett"	0
"move to bridj from sidecar"	0
"moved to bridj from easy taxi"	0
"switch to lyft from arro"	0
"switched to hailo from flywheel"	0
"move to summon from hailo"	0
"switched from grab to cabify"	0
"moved to lecab from summon"	0
"move to summon from grab"	0
"move to cabify from flywheel"	0
"switch to via from gett"	0
"switch from sidecar to grab"	0
"switched to gett from easy taxi"	0
"move to didi dache from arro"	0
"switched from way2ride to curb"	0
"switch to hailo from via"	0
"moved from uber to lecab"	0
"moved to ola from careem"	0
"switched from curb to gett"	0
"switch to arro from bridj"	0
"moved to grab from hailo"	0
"switch from easy taxi to didi dache"	0
"switch from juno to sidecar"	0
"moved from via to summon"	0
"switch from gett to uber"	0
"switched from careem to flywheel"	0
"move from bridj to summon"	0
"moved from juno to hailo"	0
"moved from juno to via"	0
"moved to cabify from easy taxi"	0
"switched from flywheel to cabify"	0
"moved to juno from lecab"	0
"switched to didi dache from careem"	0
"switched to bridj from lecab"	0
"switched to cabify from flywheel"	0
"move from didi dache to lecab"	0
"move to uber from hailo"	0
"move from hailo to easy taxi"	0
"move to way2ride from easy taxi"	0
"switch to careem from easy taxi"	0
"move from hailo to careem"	0
"switch from grab to didi dache"	0
"move from sidecar to juno"	0
"move to flywheel from didi dache"	0
"moved to sidecar from grab"	0
"moved from easy taxi to sidecar"	0
"move to juno from bridj"	0
"move from flywheel to didi dache"	0
"switched from ola to uber"	8
"moved from curb to sidecar"	0
"switched to ola from easy taxi"	0
"switch to way2ride from uber"	0
"move to lyft from bridj"	0
"switched to via from lecab"	0
"move from cabify to sidecar"	0
"moved from sidecar to flywheel"	0
"switch from via to didi dache"	0
"switch from didi dache to way2ride"	0
"switch to cabify from via"	0
"switch to bridj from lyft"	0
"switch to sidecar from didi dache"	0
"switched from sidecar to bridj"	0
"switch to careem from gett"	0
"switch from gett to ola"	0
"switch from gett to lyft"	0
"switch to uber from juno"	0
"switched from arro to grab"	0
"switch from bridj to careem"	0
"move to sidecar from grab"	0
"switched to lecab from gett"	0
"moved from lyft to arro"	0
"moved to careem from juno"	0
"move from careem to sidecar"	0
"move from hailo to bridj"	0
"switched from grab to ola"	0
"switch from sidecar to gett"	0
"move to hailo from lyft"	0
"move to lecab from way2ride"	0
"switch to uber from grab"	0
"moved to grab from lecab"	0
"move from sidecar to careem"	0
"move from cabify to ola"	0
"moved from curb to via"	0
"switched from cabify to sidecar"	0
"moved from sidecar to easy taxi"	0
"moved to gett from way2ride"	0
"switch to uber from way2ride"	0
"switch from cabify to gett"	0
"moved from didi dache to hailo"	0
"switch to easy taxi from curb"	0
"switch from flywheel to arro"	0
"switched to ola from via"	0
"move to summon from didi dache"	0
"moved to grab from summon"	0
"switch to summon from lyft"	0
"switched to via from sidecar"	0
"moved from via to uber"	0
"switch to hailo from curb"	0
"moved from careem to curb"	0
"switch to curb from uber"	0
"move to curb from via"	0
"move from curb to sidecar"	0
"moved from sidecar to hailo"	0
"switch from arro to gett"	0
"moved to uber from lyft"	0
"switch to gett from lyft"	0
"switch to bridj from summon"	0
"move to curb from bridj"	0
"switch from grab to lyft"	0
"switched from flywheel to ola"	0
"move from didi dache to lyft"	0
"switch to hailo from didi dache"	0
"switch from flywheel to summon"	0
"switch from arro to summon"	0
"moved to easy taxi from lecab"	0
"moved from bridj to sidecar"	0
"switched to easy taxi from hailo"	0
"switched to ola from lecab"	0
"switch from lyft to gett"	0
"move from grab to ola"	0
"switched from gett to summon"	0
"moved from sidecar to juno"	0
"switched from summon to way2ride"	0
"switch from summon to via"	0
"switch from uber to curb"	0
"switch from way2ride to lyft"	0
"switched from hailo to curb"	0
"switch to curb from arro"	0
"switched from ola to juno"	0
"switch to grab from cabify"	0
"switch to sidecar from grab"	0
"moved to gett from arro"	0
"moved to flywheel from easy taxi"	0
"switch to arro from sidecar"	0
"switched from ola to summon"	0
"switch from via to uber"	0
"switched to curb from summon"	0
"move from way2ride to curb"	0
"switch from uber to juno"	352
"move to grab from easy taxi"	0
"switch from bridj to juno"	0
"switched to lyft from hailo"	0
"moved to ola from way2ride"	0
"move to gett from lyft"	0
"move to gett from summon"	0
"moved to uber from cabify"	0
"switch to lecab from summon"	0
"switch to way2ride from cabify"	0
"moved to via from lecab"	0
"moved from bridj to via"	0
"moved to hailo from ola"	0
"moved to gett from sidecar"	0
"switch to lyft from ola"	0
"switch to summon from bridj"	0
"moved to grab from didi dache"	0
"move from via to uber"	0
"switch from didi dache to bridj"	0
"moved from gett to curb"	0
"switch from sidecar to hailo"	0
"move from bridj to lyft"	0
"moved to grab from uber"	0
"switched from flywheel to way2ride"	0
"moved from lyft to ola"	0
"moved to way2ride from juno"	0
"switched to bridj from summon"	0
"switch from lyft to juno"	0
"switched from juno to via"	0
"move from gett to summon"	0
"moved from didi dache to uber"	0
"switched to didi dache from summon"	0
"switched to sidecar from arro"	0
"switched to sidecar from way2ride"	0
"switched to uber from way2ride"	0
"move from curb to bridj"	0
"moved to summon from arro"	0
"switch from summon to ola"	0
"switched from summon to cabify"	0
"move to grab from uber"	0
"move to flywheel from way2ride"	0
"moved to way2ride from lecab"	0
"moved from gett to easy taxi"	0
"move from hailo to uber"	0
"moved from lecab to ola"	0
"moved from arro to lyft"	0
"switched from lyft to sidecar"	0
"switch from flywheel to cabify"	0
"switched from uber to sidecar"	0
"moved to grab from easy taxi"	0
"switched to curb from gett"	0
"switched from didi dache to easy taxi"	0
"switched from sidecar to flywheel"	0
"move to gett from careem"	0
"moved to gett from curb"	0
"switch from ola to via"	0
"switched to flywheel from curb"	0
"switch from didi dache to lyft"	0
"switch to way2ride from didi dache"	0
"switched to easy taxi from bridj"	0
"move to ola from arro"	0
"switch to via from hailo"	0
"moved from curb to uber"	0
"switch to cabify from careem"	0
"move to lyft from arro"	0
"moved to flywheel from hailo"	0
"switched to careem from lecab"	0
"moved from uber to juno"	0
"switch from arro to didi dache"	0
"switch from lyft to flywheel"	0
"switch from lyft to careem"	0
"switch to ola from hailo"	0
"moved to bridj from uber"	0
"move from bridj to easy taxi"	0
"switch to lyft from grab"	0
"move from flywheel to bridj"	0
"moved from summon to flywheel"	0
"moved to gett from easy taxi"	0
"move from grab to uber"	0
"moved from ola to gett"	0
"moved from didi dache to cabify"	0
"switched to careem from ola"	0
"switched from lecab to grab"	0
"moved from lecab to sidecar"	0
"switched to bridj from hailo"	0
"move to easy taxi from way2ride"	0
"switched from flywheel to lyft"	0
"switch to arro from way2ride"	0
"move to gett from way2ride"	0
"switched from cabify to hailo"	0
"switch to cabify from juno"	0
"switch from bridj to uber"	0
"switched to juno from lecab"	0
"switch to cabify from curb"	0
"switch to easy taxi from lyft"	0
"move from via to summon"	0
"moved to bridj from juno"	0
"switched to careem from bridj"	0
"switched from gett to careem"	0
"switch from uber to summon"	0
"move from way2ride to lecab"	0
"move from lecab to careem"	0
"switch to flywheel from uber"	0
"switch to gett from juno"	0
"switched from cabify to ola"	0
"switch to easy taxi from via"	0
"switched from lyft to cabify"	0
"switched to via from grab"	0
"move to didi dache from easy taxi"	0
"switched from didi dache to careem"	0
"switch from cabify to careem"	0
"moved from sidecar to cabify"	0
"switch from way2ride to sidecar"	0
"switched to lecab from cabify"	0
"switched from easy taxi to way2ride"	0
"switch to summon from ola"	0
"switch from lecab to arro"	0
"switch from careem to easy taxi"	0
"switch to bridj from flywheel"	0
"moved from sidecar to lecab"	0
"moved to gett from grab"	0
"switch to hailo from bridj"	0
"switched to via from didi dache"	0
"move from lecab to hailo"	0
"switched to gett from didi dache"	0
"move to didi dache from ola"	0
"switched from lecab to cabify"	0
"moved from lyft to via"	0
"switched from arro to curb"	0
"switch to bridj from sidecar"	0
"switch to summon from careem"	0
"moved from gett to careem"	0
"moved from arro to ola"	0
"switched from arro to easy taxi"	0
"move to gett from juno"	0
"switched to via from way2ride"	0
"moved to curb from way2ride"	0
"switch from cabify to ola"	0
"move from easy taxi to sidecar"	0
"switch from bridj to gett"	0
"switch to lecab from way2ride"	0
"switch to sidecar from flywheel"	0
"move to via from cabify"	0
"switched to easy taxi from cabify"	0
"moved from curb to lecab"	0
"switched from easy taxi to summon"	0
"move from gett to flywheel"	0
"switch from cabify to juno"	0
"move from summon to cabify"	0
"switch from way2ride to bridj"	0
"switch from uber to arro"	0
"moved to ola from curb"	0
"switch to flywheel from bridj"	0
"move to lyft from way2ride"	0
"moved from lecab to cabify"	0
"switch from hailo to easy taxi"	0
"moved to curb from didi dache"	0
"switched to lyft from didi dache"	0
"switched to easy taxi from lyft"	0
"move from sidecar to hailo"	0
"switched from flywheel to bridj"	0
"move to juno from arro"	0
"moved from way2ride to flywheel"	0
"move from gett to curb"	0
"switch to uber from lecab"	0
"switched to careem from way2ride"	0
"move from uber to easy taxi"	0
"switch to easy taxi from bridj"	0
"switched from flywheel to sidecar"	0
"moved to grab from ola"	0
"moved from flywheel to lyft"	0
"switched to easy taxi from arro"	0
"switched from lyft to arro"	0
"switch to cabify from gett"	0
"moved from didi dache to easy taxi"	0
"switch to gett from lecab"	0
"switch from sidecar to didi dache"	0
"switch to grab from ola"	0
"switch to cabify from sidecar"	0
"moved to way2ride from ola"	0
"switched to summon from uber"	0
"switch from flywheel to sidecar"	0
"move from via to way2ride"	0
"move from uber to gett"	0
"move to hailo from easy taxi"	0
"moved from careem to way2ride"	0
"switched to careem from juno"	0
"switched to via from lyft"	0
"move to uber from lyft"	0
"moved to flywheel from via"	0
"move to way2ride from careem"	0
"switched from curb to lecab"	0
"switched from lyft to curb"	0
"moved to arro from uber"	0
"moved to lyft from juno"	0
"move from juno to didi dache"	0
"switch from bridj to flywheel"	0
"move from careem to lyft"	0
"switch to gett from grab"	0
"switched from way2ride to lyft"	0
"switch from cabify to uber"	0
"moved to easy taxi from cabify"	0
"switched to summon from didi dache"	0
"switched to hailo from juno"	0
"switch from flywheel to easy taxi"	0
"switch from didi dache to arro"	0
"switched from way2ride to didi dache"	0
"switch from juno to easy taxi"	0
"switch to lyft from cabify"	0
"switch from curb to way2ride"	0
"move from via to cabify"	0
"switch to arro from grab"	0
"switched to bridj from careem"	0
"move from ola to gett"	0
"move from gett to hailo"	0
"move from flywheel to cabify"	0
"moved to juno from via"	0
"switched from uber to flywheel"	1
"move from cabify to curb"	0
"switched from lyft to flywheel"	0
"switch from careem to ola"	0
"switch to arro from lyft"	0
"switched to careem from lyft"	0
"switch to arro from hailo"	0
"moved from via to juno"	0
"switched to gett from flywheel"	0
"move from gett to uber"	0
"switch to summon from lecab"	0
"move from sidecar to summon"	0
"moved from easy taxi to arro"	0
"move from juno to bridj"	0
"switch from ola to gett"	0
"switch from uber to way2ride"	0
"switch from juno to summon"	0
"move from arro to summon"	0
"switched from summon to grab"	0
"switch from didi dache to summon"	0
"moved to didi dache from summon"	0
"switched from bridj to via"	0
"move from way2ride to grab"	0
"move to hailo from summon"	0
"switch to flywheel from ola"	0
"moved from lecab to careem"	0
"switch to lyft from hailo"	0
"move from lecab to lyft"	0
"switch to grab from via"	0
"switch to flywheel from sidecar"	0
"switch to uber from careem"	0
"move to ola from hailo"	0
"moved to curb from easy taxi"	0
"switch from lecab to easy taxi"	0
"move from lyft to careem"	0
"switch from gett to summon"	0
"move from curb to lyft"	0
"switched from grab to bridj"	0
"move to uber from didi dache"	0
"move to bridj from cabify"	0
"switched to cabify from didi dache"	0
"move to ola from lyft"	0
"switch to bridj from hailo"	0
"switch from easy taxi to lyft"	0
"switch to ola from arro"	0
"move to easy taxi from summon"	0
"switched from via to didi dache"	0
"switch to flywheel from way2ride"	0
"move from ola to curb"	0
"move to sidecar from easy taxi"	0
"move from flywheel to lyft"	0
"moved to didi dache from grab"	0
"moved from grab to sidecar"	0
"moved from summon to via"	0
"moved to gett from lyft"	0
"switched from easy taxi to flywheel"	0
"switched to juno from arro"	0
"switch to sidecar from curb"	0
"move to bridj from summon"	0
"switch from grab to way2ride"	0
"moved to didi dache from flywheel"	0
"switched to summon from curb"	0
"switch to way2ride from curb"	0
"switch to sidecar from bridj"	0
"switched from sidecar to way2ride"	0
